axis_id,threshold_method,ert_threshold,silhouette,balance,coherence,n_I,n_II,n_III,n_IV,n_total,n_empty_quads,has_all_quads,composite
gini__lutz_species,mean_plus_sd,0.10439275251116557,0.41211864311021434,0.6836637922385606,1,39,3,7,8,57,0,TRUE,0.7151574731482151
cv_x_negmean__product_species_znorm,q75,0.6572498346062229,0.31636588050220105,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.7151177556615299
cv__lutz_species,gmm,0.29252845771352975,0.4436877002361748,0.6383218034086434,1,40,2,5,10,57,0,TRUE,0.714871145934822
sd__site_znorm,mean_plus_sd,0.9910312089651151,0.3489403344408932,0.7695311990707141,1,34,8,3,12,57,0,TRUE,0.7145119168219911
sd__species_site_znorm,mean_plus_sd,0.9543135154205276,0.36058977314571306,0.7502096776236479,1,35,7,3,12,57,0,TRUE,0.7137588400069115
cma__lutz_species_site,q75,0.09678333333333333,0.3181226462878767,0.8082697069705846,1,30,12,2,13,57,0,TRUE,0.7134103529434029
abs_cma__lutz_species_site,q75,0.09678333333333333,0.3181226462878767,0.8082697069705846,1,30,12,2,13,57,0,TRUE,0.7134103529434029
neg_radgrad__lutz_species,mean_plus_sd,189.38922007169788,0.4036419073575355,0.6842947321828783,1,37,5,2,13,57,0,TRUE,0.712348350620857
cv_x_abscma__product,mean_plus_sd,0.2232226255306139,0.4108924405621582,0.6733353977744622,1,39,3,5,10,57,0,TRUE,0.7121462036403708
PC4__pca_raw,mean_plus_sd,0.7391317871713117,0.4058828249382553,0.677886384085234,1,38,4,3,12,57,0,TRUE,0.7115305847496979
mean__species_site_znorm,mean_plus_sd,0.9543135154205274,0.3415413830300021,0.7678765655401792,1,31,11,1,14,57,0,TRUE,0.7115086254455455
neg_radgrad__species_znorm,mean_plus_sd,0.9728456051340167,0.36790223052370025,0.7287124407045855,1,36,6,3,12,57,0,TRUE,0.7109438908594414
PC4__pca_species_norm,mean_plus_sd,0.7118143795873442,0.36576900765494186,0.7287124407045855,1,36,6,3,12,57,0,TRUE,0.710197262855376
gini_x_negmean__product_species_znorm,q75,0.6357150677172216,0.30513880471688926,0.8127322669497373,1,33,9,5,10,57,0,TRUE,0.7099816483883455
cv__species_znorm,mean_plus_sd,0.9728456051340166,0.42082522201261524,0.6486501978727418,1,40,2,7,8,57,0,TRUE,0.7094513771726008
sd__species_znorm,q75,0.7429561554838447,0.2985462256009618,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.7088808764460962
radialgradient__species_site_znorm,q75,0.6945018268147498,0.296008148478249,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.7079925494531468
gini__site_znorm,mean_plus_sd,0.991031208965115,0.39816151766074415,0.6733353977744622,1,39,3,5,10,57,0,TRUE,0.7076903806248759
median__lutz_species_site,mean_plus_sd,94.83113586124193,0.3508942748775137,0.7383985170769652,1,33,9,1,14,57,0,TRUE,0.7074126254763711
gini_x_negmean__product,q75,-66.45528999999999,0.2940127072084874,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.7072941450087301
cv__species_znorm,gmm,1.0915222022611792,0.4211196927479792,0.6383218034086434,1,40,2,5,10,57,0,TRUE,0.7069723433139535
PC3__pca_raw,mean_plus_sd,0.992006899397692,0.35180129690644457,0.7305824068541393,1,37,5,5,10,57,0,TRUE,0.7057760556307904
PC2__pca_species_norm,q75,0.9468481431654988,0.2877321574060395,0.8082697069705846,1,30,12,2,13,57,0,TRUE,0.70277368183476
entropy__species_znorm,q75,0.720370119187594,0.29833857637924,0.7910929535442986,1,29,13,1,14,57,0,TRUE,0.7021917401188086
gini__lutz_species_site,mean_plus_sd,0.10724189127085064,0.39913933084515846,0.6486501978727418,1,40,2,8,7,57,0,TRUE,0.7018613152639909
sd__lutz_species,mean_plus_sd,57.60791655731327,0.3441831712246708,0.719838315786597,1,37,5,4,11,57,0,TRUE,0.700423688875284
gini_x_abscma__product,mean_plus_sd,0.11852512234920913,0.3504273228110893,0.7037242445019614,1,38,4,5,10,57,0,TRUE,0.6985806241093716
neg_median__lutz_species_site,q75,126.52166666666665,0.32555578235296073,0.7375106648015314,1,37,5,9,6,57,0,TRUE,0.698322190023919
entropy__raw,q75,16.8737,0.286989952242707,0.7910929535442986,1,29,13,1,14,57,0,TRUE,0.6982197216710221
entropy__lutz_global,q75,0.11983571428571338,0.286989952242707,0.7910929535442986,1,29,13,1,14,57,0,TRUE,0.6982197216710221
entropy__site_znorm,q75,0.7918642826579451,0.2869500299373203,0.7910929535442986,1,29,13,1,14,57,0,TRUE,0.6982057488641367
entropy__species_site_znorm,q75,0.6984717370424849,0.28359003941211897,0.7910929535442986,1,29,13,1,14,57,0,TRUE,0.6970297521803163
neg_median__lutz_species,q75,120.38375,0.28629645214773225,0.7863759325044737,1,35,7,7,8,57,0,TRUE,0.6967977413778247
sd__raw,mean_plus_sd,230.31036267567464,0.3091048618312347,0.7502096776236479,1,35,7,3,12,57,0,TRUE,0.6957391210468441
sd__lutz_global,mean_plus_sd,59.81631505662703,0.30910486183123476,0.7502096776236479,1,35,7,3,12,57,0,TRUE,0.6957391210468441
sd__lutz_species,gmm,60.270141196176034,0.34968036983375306,0.6929801534344189,1,38,4,4,11,57,0,TRUE,0.6956331678004183
neg_mean__species_site_znorm,q75,0.6988549466635698,0.28112164236408915,0.7863759325044737,1,35,7,7,8,57,0,TRUE,0.6949865579535496
entropy__species_znorm,gmm,-0.7345034815176623,0.35396746893852865,0.6836637922385606,1,3,39,7,8,57,0,TRUE,0.6948045621881251
radialgradient__lutz_species_site,mean_plus_sd,189.15233228972113,0.3133686102713684,0.7383985170769652,1,33,9,1,14,57,0,TRUE,0.6942786428642203
radialgradient__site_znorm,q75,0.808219345318845,0.25665460413346197,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.6942188089324713
neg_mean__lutz_species,q75,105.64555555555557,0.29253159028887477,0.7648786955854111,1,36,6,8,7,57,0,TRUE,0.6936057304974589
neg_mean__species_znorm,q75,0.7096779560322186,0.2925268243285926,0.7648786955854111,1,36,6,8,7,57,0,TRUE,0.6936040624113602
cv__lutz_species_site,gmm,0.2904104132892592,0.4117778023674496,0.5963699753924422,1,41,1,5,10,57,0,TRUE,0.6932147246767179
cv__lutz_species_site,mean_plus_sd,0.27336135837975195,0.4117778023674496,0.5963699753924422,1,41,1,5,10,57,0,TRUE,0.6932147246767179
cma__site_znorm,q75,0.8560689039609541,0.2536179735976273,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.6931559882449291
abs_cma__site_znorm,q75,0.8560689039609541,0.2536179735976273,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.6931559882449291
neg_radgrad__lutz_species_site,mean_plus_sd,188.1182804935641,0.34956228271709255,0.6802165512485407,1,36,6,1,14,57,0,TRUE,0.6924009367631175
sd__lutz_species_site,mean_plus_sd,56.83751636033387,0.33981373800795406,0.6929801534344189,1,38,4,4,11,57,0,TRUE,0.6921798466613885
negmean_x_abscma__product,q75,-31.042792,0.25463876914346095,0.8022973174348332,1,34,8,6,9,57,0,TRUE,0.6896978985589196
neg_mean__lutz_species_site,q75,112.16999999999999,0.29766581089423627,0.7375106648015314,1,37,5,9,6,57,0,TRUE,0.6885607000133656
entropy__lutz_species,mean_plus_sd,0.13109084644341223,0.291930707238442,0.7383985170769652,1,33,9,1,14,57,0,TRUE,0.686775376802696
gini_x_negmean__product_species_znorm,mean_plus_sd,0.9728456051340167,0.27387030817533525,0.7545503011213128,1,36,6,5,10,57,0,TRUE,0.6844921831416956
entropy__lutz_species_site,mean_plus_sd,0.1311207534376657,0.2953442830568265,0.7210353096146691,1,34,8,1,14,57,0,TRUE,0.6836293264735566
neg_median__species_site_znorm,q75,0.6924152546580132,0.2443468603117802,0.7863759325044737,1,35,7,7,8,57,0,TRUE,0.6821153842352414
neg_mean__lutz_species_site,mean_plus_sd,154.10700154079154,0.31548783548521814,0.6836637922385606,1,39,3,7,8,57,0,TRUE,0.6813366904794664
neg_mean__species_znorm,mean_plus_sd,0.9728456051340167,0.2739729363704514,0.7409108013182377,1,37,5,7,8,57,0,TRUE,0.6811182280592173
neg_median__lutz_species_site,mean_plus_sd,169.8922219096964,0.31462918326317063,0.6836637922385606,1,39,3,7,8,57,0,TRUE,0.6810361622017498
mean__lutz_species_site,mean_plus_sd,91.99265873934348,0.31706674929299156,0.6802165512485407,1,36,6,1,14,57,0,TRUE,0.6810275000646822
neg_mean__site_znorm,mean_plus_sd,0.9910312089651149,0.28461343396921795,0.719838315786597,1,37,5,4,11,57,0,TRUE,0.6795742808358755
neg_mean__raw,mean_plus_sd,-215.2560671505088,0.2843975293331755,0.719838315786597,1,37,5,4,11,57,0,TRUE,0.6794987142132607
neg_mean__lutz_global,mean_plus_sd,177.8951233256817,0.2843975293331756,0.719838315786597,1,37,5,4,11,57,0,TRUE,0.6794987142132607
neg_median__site_znorm,mean_plus_sd,0.9910312089651151,0.2820003938334214,0.719838315786597,1,37,5,4,11,57,0,TRUE,0.6786597167883467
entropy__species_site_znorm,mean_plus_sd,0.9543135154205289,0.25722039975032535,0.7539691311378088,1,32,10,1,14,57,0,TRUE,0.678519422697066
radialgradient__species_znorm,mean_plus_sd,0.9728456051340167,0.2881202508337701,0.7082626264500518,1,36,6,2,13,57,0,TRUE,0.6779077444043324
cv_x_negmean__product_species_znorm,mean_plus_sd,0.9728456051340169,0.2702786404765632,0.7287124407045855,1,36,6,3,12,57,0,TRUE,0.6767756343429435
neg_median__species_znorm,q75,0.6924152546580132,0.24273418934788107,0.7648786955854111,1,36,6,8,7,57,0,TRUE,0.6761766401681111
radialgradient__raw,q75,212.23,0.20673363750903115,0.8127322669497373,1,33,9,5,10,57,0,TRUE,0.6755398398655952
radialgradient__lutz_global,q75,178.08499999999998,0.20673363750903115,0.8127322669497373,1,33,9,5,10,57,0,TRUE,0.6755398398655952
cma__raw,q75,0.4048,0.2013658130602296,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.67486773205684
abs_cma__raw,q75,0.4048,0.2013658130602296,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.67486773205684
cma__lutz_global,q75,0.14726666666666666,0.20136581306022963,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.67486773205684
abs_cma__lutz_global,q75,0.14726666666666666,0.20136581306022963,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.67486773205684
cma__lutz_species,mean_plus_sd,0.13136979396172405,0.28331150108616954,0.7017137881676031,1,35,7,1,14,57,0,TRUE,0.6745874724220601
abs_cma__lutz_species,mean_plus_sd,0.13136979396172405,0.28331150108616954,0.7017137881676031,1,35,7,1,14,57,0,TRUE,0.6745874724220601
sd__species_znorm,mean_plus_sd,0.9728456051340167,0.2953121827000793,0.6842947321828783,1,37,5,2,13,57,0,TRUE,0.6744329469907473
neg_median__raw,mean_plus_sd,-178.89762984271675,0.2675593169663814,0.719838315786597,1,37,5,4,11,57,0,TRUE,0.6736053398848827
neg_median__lutz_global,mean_plus_sd,197.67022730014045,0.26755931696638147,0.719838315786597,1,37,5,4,11,57,0,TRUE,0.6736053398848827
sd__lutz_species_site,gmm,72.96786280539942,0.3307783219044364,0.6270477231032011,1,39,3,2,13,57,0,TRUE,0.672534343442353
neg_mean__species_site_znorm,mean_plus_sd,0.9543135154205274,0.24739841426132292,0.7409108013182377,1,37,5,7,8,57,0,TRUE,0.6718171453210223
radialgradient__species_site_znorm,mean_plus_sd,0.9543135154205276,0.25470366715018566,0.7297598633691141,1,35,7,2,13,57,0,TRUE,0.6715862493448435
cma__species_znorm,mean_plus_sd,0.972845605134017,0.24805372457741376,0.7383985170769652,1,33,9,1,14,57,0,TRUE,0.6714184328713361
abs_cma__species_znorm,mean_plus_sd,0.972845605134017,0.24805372457741376,0.7383985170769652,1,33,9,1,14,57,0,TRUE,0.6714184328713361
entropy__species_znorm,mean_plus_sd,0.9728456051340147,0.25663673771006823,0.7210353096146691,1,34,8,1,14,57,0,TRUE,0.6700816856021911
radialgradient__lutz_species,mean_plus_sd,196.65679671532718,0.26625494787390547,0.7017137881676031,1,35,7,1,14,57,0,TRUE,0.6686176787977677
PC2__pca_species_norm,mean_plus_sd,1.460758315305283,0.2567214476940778,0.7017137881676031,1,35,7,1,14,57,0,TRUE,0.665280953734828
cv_x_negmean__product,mean_plus_sd,-111.20122281068652,0.2353079619266993,0.7297598633691141,1,35,7,2,13,57,0,TRUE,0.6647977525166232
negmean_x_abscma__product,mean_plus_sd,-20.641511504814247,0.21796475537213986,0.7502096776236479,1,35,7,3,12,57,0,TRUE,0.6638400837861609
neg_mean__lutz_species,mean_plus_sd,147.08996430811746,0.25850692623554983,0.6836637922385606,1,39,3,7,8,57,0,TRUE,0.6613933722420825
cma__site_znorm,mean_plus_sd,0.9910312089651151,0.1950759963214868,0.7695311990707141,1,34,8,3,12,57,0,TRUE,0.6606593984801988
abs_cma__site_znorm,mean_plus_sd,0.9910312089651151,0.1950759963214868,0.7695311990707141,1,34,8,3,12,57,0,TRUE,0.6606593984801988
median__species_znorm,q75,0.7776805328440933,0.480415090022873,0.7540567118144135,1,28,14,0,15,57,1,FALSE,0.6566594594616089
gini_x_negmean__product,mean_plus_sd,-58.652730557811786,0.21370060987038197,0.719838315786597,1,37,5,4,11,57,0,TRUE,0.6547547924012829
median__lutz_species,q75,64.19272727272727,0.46564436678581306,0.7540567118144135,1,28,14,0,15,57,1,FALSE,0.6514897063286379
entropy__site_znorm,mean_plus_sd,0.9910312089651132,0.2138028786470225,0.7017137881676031,1,35,7,1,14,57,0,TRUE,0.6502594545683587
median__species_znorm,mean_plus_sd,0.9728456051340169,0.4684670207978235,0.7445983041993748,1,29,13,0,15,57,1,FALSE,0.6501130333290819
cma__species_site_znorm,mean_plus_sd,0.9543135154205278,0.19678511301222312,0.7210353096146691,1,34,8,1,14,57,0,TRUE,0.6491336169579454
abs_cma__species_site_znorm,mean_plus_sd,0.9543135154205278,0.19678511301222312,0.7210353096146691,1,34,8,1,14,57,0,TRUE,0.6491336169579454
neg_median__lutz_species,mean_plus_sd,161.1960721046479,0.2203342536196948,0.6836637922385606,1,39,3,7,8,57,0,TRUE,0.6480329368265333
median__raw,mean_plus_sd,517.9381596309674,0.47478215243084776,0.7213819161952554,1,31,11,0,15,57,1,FALSE,0.6465192323996105
median__lutz_global,mean_plus_sd,141.3703024881103,0.4747821524308477,0.7213819161952554,1,31,11,0,15,57,1,FALSE,0.6465192323996105
median__site_znorm,mean_plus_sd,0.9910312089651153,0.4740676673811383,0.7213819161952554,1,31,11,0,15,57,1,FALSE,0.6462691626322122
entropy__raw,mean_plus_sd,16.913472600780022,0.20953968538094644,0.6802165512485407,1,36,6,1,14,57,0,TRUE,0.6433930276954664
entropy__lutz_global,mean_plus_sd,0.15960831506573545,0.20953968538094647,0.6802165512485407,1,36,6,1,14,57,0,TRUE,0.6433930276954664
radialgradient__raw,mean_plus_sd,286.4245702816225,0.20743851362637555,0.6474975373577349,1,39,3,3,12,57,0,TRUE,0.6344778641086651
radialgradient__lutz_global,mean_plus_sd,252.27957028162245,0.20743851362637555,0.6474975373577349,1,39,3,3,12,57,0,TRUE,0.6344778641086651
radialgradient__site_znorm,mean_plus_sd,0.9910312089651147,0.1660033279304569,0.7047445464374121,1,37,5,3,12,57,0,TRUE,0.6342873013850129
neg_radgrad__site_znorm,mean_plus_sd,0.9910312089651147,0.458193964006875,0.6745406602697452,1,34,8,0,15,57,1,FALSE,0.6290030524698424
PC1__pca_raw,q75,1.5848352077011567,0.3894758827480656,0.7540567118144135,1,28,14,0,15,57,1,FALSE,0.6248307369154263
PC1__pca_species_norm,q75,1.5274142044169878,0.38942538457403697,0.7540567118144135,1,28,14,0,15,57,1,FALSE,0.6248130625545163
median__lutz_species,mean_plus_sd,95.83299927104873,0.41105198982245145,0.7213819161952554,1,31,11,0,15,57,1,FALSE,0.6242136754866718
cma__raw,mean_plus_sd,0.42189443519205333,0.1284405424162408,0.7047445464374121,1,37,5,3,12,57,0,TRUE,0.6211403264550373
abs_cma__raw,mean_plus_sd,0.42189443519205333,0.1284405424162408,0.7047445464374121,1,37,5,3,12,57,0,TRUE,0.6211403264550373
cma__lutz_global,mean_plus_sd,0.16436110185872,0.12844054241624084,0.7047445464374121,1,37,5,3,12,57,0,TRUE,0.6211403264550373
abs_cma__lutz_global,mean_plus_sd,0.16436110185872,0.12844054241624084,0.7047445464374121,1,37,5,3,12,57,0,TRUE,0.6211403264550373
mean__raw,mean_plus_sd,523.5793714459825,0.4106093791833748,0.707474481792885,1,32,10,0,15,57,1,FALSE,0.6205819031624025
mean__lutz_global,mean_plus_sd,130.42818096979192,0.41060937918337476,0.707474481792885,1,32,10,0,15,57,1,FALSE,0.6205819031624024
neg_median__species_znorm,mean_plus_sd,0.9728456051340169,0.1603177905702101,0.6452500613560355,1,40,2,6,9,57,0,TRUE,0.6174237420385823
mean__site_znorm,mean_plus_sd,0.9910312089651149,0.40714521054179376,0.6919038677320415,1,33,9,0,15,57,1,FALSE,0.6154767906226382
neg_median__species_site_znorm,mean_plus_sd,0.9543135154205277,0.1369301690634916,0.6486501978727418,1,40,2,7,8,57,0,TRUE,0.6100881086404075
cma__lutz_species_site,mean_plus_sd,0.12921341979141615,0.3560585230490338,0.6745406602697452,1,34,8,0,15,57,1,FALSE,0.5932556481345981
abs_cma__lutz_species_site,mean_plus_sd,0.12921341979141615,0.3560585230490338,0.6745406602697452,1,34,8,0,15,57,1,FALSE,0.5932556481345981
PC1__pca_raw,mean_plus_sd,2.0021335566400706,0.3224976231971108,0.707474481792885,1,32,10,0,15,57,1,FALSE,0.58974278856721
PC1__pca_species_norm,mean_plus_sd,1.8777735004956344,0.32015135842006975,0.6745406602697452,1,34,8,0,15,57,1,FALSE,0.5806881405144607
